"Country Name","Country Code","Indicator Name","Indicator Code","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Palau","PLW","Rural poverty headcount ratio at national poverty lines (% of rural population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Palau","PLW","Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values","SI.POV.RUHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Palau","PLW","Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Palau","PLW","Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)","SI.SPR.PT10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Palau","PLW","Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)","SI.SPR.PT60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Palau","PLW","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","SI.SPR.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Palau","PLW","Urban poverty gap at national poverty lines (%)","SI.POV.URGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Palau","PLW","Urban poverty gap at national poverty lines (%), including noncomparable values","SI.POV.URGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Palau","PLW","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Palau","PLW","Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values","SI.POV.URHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.29","",
"Panama","PAN","Annualized growth in per capita real survey mean consumption or income, top 10% (%)","SI.SPR.PT10.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.52","",
"Panama","PAN","Annualized growth in per capita real survey mean consumption or income, top 60% (%)","SI.SPR.PT60.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.69","",
"Panama","PAN","Annualized growth in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.87","",
"Panama","PAN","Annualized growth in per capita real survey median income or consumption expenditure (%)","SI.POV.XPND.MD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.87","",
"Panama","PAN","Gini index (World Bank estimate)","SI.POV.GINI","","","","","","48.7","","","","","","","","","","58.9","","58.2","","","","57.8","","58.2","57.5","56.5","56.8","56.9","56.2","55.8","54.8","53.8","54.6","52.7","52.7","51.8","51.6","51.3","51.7","51.5","50.5","50.8","50.4","49.9","49.2","",
"Panama","PAN","Income share held by fourth 20%","SI.DST.04TH.20","","","","","","21.7","","","","","","","","","","20.9","","20.8","","","","20.3","","19.7","19.8","20.1","19.7","20.3","19.9","20","20.3","20.7","20.4","20.7","20","20.1","20.2","20.3","20.3","20.3","20.7","20.4","21","20.9","21.2","",
"Panama","PAN","Income share held by highest 10%","SI.DST.10TH.10","","","","","","36","","","","","","","","","","42.9","","42.5","","","","43.2","","44.1","43.4","42.5","43.4","42.8","43.1","42.3","41.3","40.2","41.1","39.7","40.7","40.1","39.6","39.7","39.7","39.6","38.5","39","37.9","37.7","37.1","",
"Panama","PAN","Income share held by highest 20%","SI.DST.05TH.20","","","","","","53.4","","","","","","","","","","61","","60.6","","","","60.5","","61.3","60.6","59.8","60.3","60","59.9","59.6","58.7","57.7","58.4","56.6","57","56.4","56","55.8","56.1","56","54.8","55.3","54.8","54.2","53.6","",
"Panama","PAN","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","1.5","","","","","","","","","","0","","0.1","","","","0.1","","0.3","0.2","0.3","0.5","0.5","0.8","0.7","0.8","0.8","0.7","1","1","1.2","1.1","1.1","1","1.1","1","1.1","1.1","1.1","1.2","",
"Panama","PAN","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","3.9","","","","","","","","","","0.8","","1.2","","","","1.4","","1.7","1.6","1.9","2.1","1.9","2.5","2.4","2.6","2.7","2.5","3","3.2","3.5","3.3","3.4","3.2","3.3","3.4","3.4","3.3","3.4","3.6","",
"Panama","PAN","Income share held by second 20%","SI.DST.02ND.20","","","","","","7.9","","","","","","","","","","5.7","","5.9","","","","6.2","","6.2","6.4","6.6","6.5","6.2","6.4","6.5","6.7","6.9","6.8","7.2","7.5","7.6","7.8","7.8","7.8","7.7","8.1","8","8","8.1","8.3","",
"Panama","PAN","Income share held by third 20%","SI.DST.03RD.20","","","","","","13.1","","","","","","","","","","11.6","","11.5","","","","11.6","","11.1","11.5","11.5","11.3","11.5","11.3","11.5","11.7","11.9","11.8","12.4","12.4","12.4","12.6","12.6","12.7","12.7","13.1","12.8","12.9","13.3","13.4","",
"Panama","PAN","Median daily per capita income or consumption expenditure (2011 PPP)","SI.POV.XPND.MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.51","","","","","17.13","",
"Panama","PAN","Multidimensional poverty, Drinking water (% of population deprived)","SI.POV.WATR.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Multidimensional poverty, Educational attainment (% of population deprived)","SI.POV.ATTM.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Multidimensional poverty, Educational enrollment (% of population deprived)","SI.POV.ENRL.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Multidimensional poverty, Electricity (% of population deprived)","SI.POV.ELEC.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Multidimensional poverty, Headcount ratio (% of population)","SI.POV.HCRT.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Multidimensional poverty, Monetary poverty (% of population deprived)","SI.POV.DDAY.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Multidimensional poverty, Sanitation (% of population deprived)","SI.POV.SANI.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Number of poor at $1.90 a day (2011 PPP) (millions)","SI.POV.NOP1","","","","","","0.2","","","","","","","","","","0.6","","0.6","","","","0.4","","0.4","0.4","0.4","0.4","0.5","0.4","0.4","0.3","0.3","0.4","0.3","0.2","0.1","0.2","0.1","0.2","0.1","0.1","0.1","0.1","0.1","0.1","",
"Panama","PAN","Number of poor at $3.20 a day (2011 PPP) (millions)","SI.POV.LMIC.NO","","","","","","0.4","","","","","","","","","","0.8","","0.8","","","","0.7","","0.7","0.7","0.6","0.6","0.8","0.7","0.7","0.6","0.6","0.6","0.6","0.4","0.3","0.4","0.3","0.4","0.3","0.3","0.3","0.3","0.3","0.2","",
"Panama","PAN","Number of poor at $5.50 a day (2011 PPP) (millions)","SI.POV.UMIC.NO","","","","","","0.8","","","","","","","","","","1.2","","1.2","","","","1.1","","1.1","1.1","1.1","1.1","1.2","1.2","1.2","1.1","1.2","1.2","1.1","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.5","",
"Panama","PAN","Population, total","SP.POP.TOTL","1699054","1745138","1791380","1837800","1884424","1931304","1978487","2025971","2073757","2121860","2170325","2219201","2268500","2318264","2368551","2419426","2470947","2523118","2575954","2629580","2684116","2739668","2796291","2853913","2912316","2971196","3030328","3089648","3149188","3209048","3269356","3330217","3391666","3453675","3516204","3579215","3642687","3706483","3770624","3835437","3901315","3968487","4037078","4106771","4176873","4246439",
"Panama","PAN","Poverty gap at $1.90 a day (2011 PPP) (%)","SI.POV.GAPS","","","","","","1.6","","","","","","","","","","16.3","","14","","","","11","","9.2","9.9","8.5","6.6","8","4.5","4.6","3.9","3.8","4.5","2.7","1.4","0.8","1.3","0.9","1.3","0.8","1.1","0.5","0.5","0.9","0.5","",
"Panama","PAN","Poverty gap at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC.GP","","","","","","6.9","","","","","","","","","","21.4","","19","","","","14.9","","13.3","13.7","12","10.5","12.9","9.4","9.3","8.4","8","8.8","6.6","4.3","3","3.8","2.9","3.6","2.7","3.1","2.1","2.1","2.2","1.7","",
"Panama","PAN","Poverty gap at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC.GP","","","","","","16.9","","","","","","","","","","30.2","","27.8","","","","22.2","","20.8","21.1","19.1","17.9","21.2","17.9","17.2","16.2","15.7","16.2","13.6","9.8","8.6","9","7.3","8","7","7.1","5.9","5.8","5.5","4.7","",
"Panama","PAN","Poverty gap at national poverty lines (%)","SI.POV.NAGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Poverty gap at national poverty lines (%), including noncomparable values","SI.POV.NAGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","","","","","","8.1","","","","","","","","","","23.7","","21.8","","","","16.3","","15","15.1","13.4","12.4","15.5","11.2","11.1","10.1","9.9","10.5","7.8","5.2","3.2","4.5","3","4.1","2.8","3.5","2","2.2","2.5","1.7","",
"Panama","PAN","Poverty headcount ratio at $1.90 a day, age 0-14  (2011 PPP) (% of population age 0-14)","SI.POV.DDAY.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","",
"Panama","PAN","Poverty headcount ratio at $1.90 a day, age 15-64 (2011 PPP) (% of population age 15-64)","SI.POV.DDAY.1564","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","",
"Panama","PAN","Poverty headcount ratio at $1.90 a day, age 65+ (2011 PPP) (% of population age 65+)","SI.POV.DDAY.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Poverty headcount ratio at $1.90 a day, Female (2011 PPP) (% of female population)","SI.POV.DDAY.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","",
"Panama","PAN","Poverty headcount ratio at $1.90 a day, Male  (2011 PPP) (% of male population)","SI.POV.DDAY.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","",
"Panama","PAN","Poverty headcount ratio at $1.90 a day, rural (2011 PPP) (% of rural population)","SI.POV.DDAY.RU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7","",
"Panama","PAN","Poverty headcount ratio at $1.90 a day, urban (2011 PPP) (% of urban population)","SI.POV.DDAY.UR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","",
"Panama","PAN","Poverty headcount ratio at $1.90 a day, with primary education (2011 PPP) (% of population age 16+ with primary education)","SI.POV.DDAY.16.PR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","",
"Panama","PAN","Poverty headcount ratio at $1.90 a day, with secondary education (2011 PPP) (% of population age 16+ with secondary education)","SI.POV.DDAY.16.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","",
"Panama","PAN","Poverty headcount ratio at $1.90 a day, without education (2011 PPP) (% of population age 16+ without education)","SI.POV.DDAY.16.PL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.6","",
"Panama","PAN","Poverty headcount ratio at $1.90 a day,  with Tertiary/post-secondary education (2011 PPP) (% of population age 16+ with Tertiary/post-secondary education)","SI.POV.DDAY.16.ST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC","","","","","","20.9","","","","","","","","","","34.3","","31.3","","","","24.7","","23.3","23.6","21.2","20.1","24.9","21.6","20.5","19.6","18.6","19","16.5","11.8","9.5","10.7","8.6","10","8.1","8.3","6.7","7","6.3","5.2","",
"Panama","PAN","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","","","","","","39.9","","","","","","","","","","50.2","","48.2","","","","39.4","","39.1","38.8","36.9","35.4","40.3","37.5","36","34.8","34.7","34","30.6","23.3","23","21.8","18.5","18.9","18.2","16.9","15.4","14.6","14.1","12.6","",
"Panama","PAN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","37.9","","","","","36.6","38.3","36.5","33.8","33.4","29.8","27.6","26.5","25.8","25.6","23","22.1","","","",
"Panama","PAN","Poverty headcount ratio at national poverty lines (% of population), including noncomparable values","SI.POV.NAHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","37.9","","","","","36.6","38.3","36.5","33.8","33.4","29.8","27.6","26.5","25.8","25.6","23","22.1","","","",
"Panama","PAN","Rural poverty gap at national poverty lines (%)","SI.POV.RUGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Rural poverty gap at national poverty lines (%), including noncomparable values","SI.POV.RUGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Rural poverty headcount ratio at national poverty lines (% of rural population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values","SI.POV.RUHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.92","","","","","7.66","",
"Panama","PAN","Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)","SI.SPR.PT10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.84","","","","","96.07","",
"Panama","PAN","Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)","SI.SPR.PT60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.75","","","","","38.05","",
"Panama","PAN","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","SI.SPR.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.42","","","","","25.9","",
"Panama","PAN","Urban poverty gap at national poverty lines (%)","SI.POV.URGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Urban poverty gap at national poverty lines (%), including noncomparable values","SI.POV.URGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values","SI.POV.URHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Annualized growth in per capita real survey mean consumption or income, top 10% (%)","SI.SPR.PT10.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Annualized growth in per capita real survey mean consumption or income, top 60% (%)","SI.SPR.PT60.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Annualized growth in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Annualized growth in per capita real survey median income or consumption expenditure (%)","SI.POV.XPND.MD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Gini index (World Bank estimate)","SI.POV.GINI","","","","","","","","","","","","","","","","","","","","","","","45.8","","","","","","","","","","","","","41.9","","","","","","","","","","",
"Papua New Guinea","PNG","Income share held by fourth 20%","SI.DST.04TH.20","","","","","","","","","","","","","","","","","","","","","","","21.4","","","","","","","","","","","","","22.4","","","","","","","","","","",
"Papua New Guinea","PNG","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","34.5","","","","","","","","","","","","","31","","","","","","","","","","",
"Papua New Guinea","PNG","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","51.5","","","","","","","","","","","","","47.3","","","","","","","","","","",
"Papua New Guinea","PNG","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","1.9","","","","","","","","","","","","","1.9","","","","","","","","","","",
"Papua New Guinea","PNG","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","","","","","","","","","","","","","","","","","4.9","","","","","","","","","","","","","5.1","","","","","","","","","","",
"Papua New Guinea","PNG","Income share held by second 20%","SI.DST.02ND.20","","","","","","","","","","","","","","","","","","","","","","","8.8","","","","","","","","","","","","","10","","","","","","","","","","",
"Papua New Guinea","PNG","Income share held by third 20%","SI.DST.03RD.20","","","","","","","","","","","","","","","","","","","","","","","13.5","","","","","","","","","","","","","15.2","","","","","","","","","","",
"Papua New Guinea","PNG","Median daily per capita income or consumption expenditure (2011 PPP)","SI.POV.XPND.MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Multidimensional poverty, Drinking water (% of population deprived)","SI.POV.WATR.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Multidimensional poverty, Educational attainment (% of population deprived)","SI.POV.ATTM.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6","","","","","","","","","","",
"Papua New Guinea","PNG","Multidimensional poverty, Educational enrollment (% of population deprived)","SI.POV.ENRL.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","","","","","","","","","","",
"Papua New Guinea","PNG","Multidimensional poverty, Electricity (% of population deprived)","SI.POV.ELEC.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.1","","","","","","","","","","",
"Papua New Guinea","PNG","Multidimensional poverty, Headcount ratio (% of population)","SI.POV.HCRT.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.7","","","","","","","","","","",
"Papua New Guinea","PNG","Multidimensional poverty, Monetary poverty (% of population deprived)","SI.POV.DDAY.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","","","","","","","","","","",
"Papua New Guinea","PNG","Multidimensional poverty, Sanitation (% of population deprived)","SI.POV.SANI.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Number of poor at $1.90 a day (2011 PPP) (millions)","SI.POV.NOP1","","","","","","","","","","","","","","","","","","","","","","","2.7","","","","","","","","","","","","","2.8","","","","","","","","","","",
"Papua New Guinea","PNG","Number of poor at $3.20 a day (2011 PPP) (millions)","SI.POV.LMIC.NO","","","","","","","","","","","","","","","","","","","","","","","3.9","","","","","","","","","","","","","4.8","","","","","","","","","","",
"Papua New Guinea","PNG","Number of poor at $5.50 a day (2011 PPP) (millions)","SI.POV.UMIC.NO","","","","","","","","","","","","","","","","","","","","","","","4.7","","","","","","","","","","","","","6.3","","","","","","","","","","",
"Papua New Guinea","PNG","Population, total","SP.POP.TOTL","3063049","3139945","3219829","3302633","3388618","3478100","3571205","3668104","3768483","3871492","3975956","4081030","4186499","4292563","4399324","4506991","4615839","4725547","4836217","4949051","5065661","5187060","5314248","5446641","5581762","5716161","5847586","5974629","6098621","6223377","6354245","6494903","6646895","6808514","6976201","7144776","7310507","7472200","7631002","7788379","7946731","8107775","8271760","8438029","8606316","8776109",
"Papua New Guinea","PNG","Poverty gap at $1.90 a day (2011 PPP) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","21.3","","","","","","","","","","","","","14.8","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty gap at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC.GP","","","","","","","","","","","","","","","","","","","","","","","38.4","","","","","","","","","","","","","30.2","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty gap at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC.GP","","","","","","","","","","","","","","","","","","","","","","","57","","","","","","","","","","","","","50.2","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty gap at national poverty lines (%)","SI.POV.NAGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty gap at national poverty lines (%), including noncomparable values","SI.POV.NAGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","50.9","","","","","","","","","","","","","38","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty headcount ratio at $1.90 a day, age 0-14  (2011 PPP) (% of population age 0-14)","SI.POV.DDAY.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.5","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty headcount ratio at $1.90 a day, age 15-64 (2011 PPP) (% of population age 15-64)","SI.POV.DDAY.1564","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.8","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty headcount ratio at $1.90 a day, age 65+ (2011 PPP) (% of population age 65+)","SI.POV.DDAY.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.8","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty headcount ratio at $1.90 a day, Female (2011 PPP) (% of female population)","SI.POV.DDAY.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.1","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty headcount ratio at $1.90 a day, Male  (2011 PPP) (% of male population)","SI.POV.DDAY.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.9","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty headcount ratio at $1.90 a day, rural (2011 PPP) (% of rural population)","SI.POV.DDAY.RU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.8","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty headcount ratio at $1.90 a day, urban (2011 PPP) (% of urban population)","SI.POV.DDAY.UR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty headcount ratio at $1.90 a day, with primary education (2011 PPP) (% of population age 16+ with primary education)","SI.POV.DDAY.16.PR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty headcount ratio at $1.90 a day, with secondary education (2011 PPP) (% of population age 16+ with secondary education)","SI.POV.DDAY.16.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty headcount ratio at $1.90 a day, without education (2011 PPP) (% of population age 16+ without education)","SI.POV.DDAY.16.PL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty headcount ratio at $1.90 a day,  with Tertiary/post-secondary education (2011 PPP) (% of population age 16+ with Tertiary/post-secondary education)","SI.POV.DDAY.16.ST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","73.6","","","","","","","","","","","","","65.6","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","88.4","","","","","","","","","","","","","86.9","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty headcount ratio at national poverty lines (% of population), including noncomparable values","SI.POV.NAHC.NC","","","","","","","","","","","","","","","","","","","","","","","37.5","","","","","","","","","","","","","39.9","","","","","","","","","","",
"Papua New Guinea","PNG","Rural poverty gap at national poverty lines (%)","SI.POV.RUGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Rural poverty gap at national poverty lines (%), including noncomparable values","SI.POV.RUGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Rural poverty headcount ratio at national poverty lines (% of rural population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values","SI.POV.RUHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)","SI.SPR.PT10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)","SI.SPR.PT60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
